,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Producation_area_factor,zone
196074,Telangana,RANGAREDDI,2008,Whole Year,Coconut,1.0,9321.0,9321.0,South India
196112,Telangana,RANGAREDDI,2009,Whole Year,Coconut,2.0,22344.0,11172.0,South India
196200,Telangana,RANGAREDDI,2011,Whole Year,Coconut,1.0,14606.0,14606.0,South India
196243,Telangana,RANGAREDDI,2013,Whole Year,Coconut,2.0,33.0,16.5,South India
196254,Telangana,RANGAREDDI,2014,Kharif,Coconut,2.0,42.0,21.0,South India
236493,West Bengal,24 PARAGANAS NORTH,1997,Whole Year,Coconut,2975.0,40162.0,13.499831932773109,EastIndia
236523,West Bengal,24 PARAGANAS NORTH,1998,Whole Year,Coconut,2990.0,55682.8,18.623010033444817,EastIndia
236553,West Bengal,24 PARAGANAS NORTH,1999,Whole Year,Coconut,3010.0,49878.7,16.57099667774086,EastIndia
236576,West Bengal,24 PARAGANAS NORTH,2000,Whole Year,Coconut,3051.0,63509.6,20.815994755817766,EastIndia
236603,West Bengal,24 PARAGANAS NORTH,2001,Whole Year,Coconut,3134.0,66735.4,21.294001276324185,EastIndia
236630,West Bengal,24 PARAGANAS NORTH,2002,Whole Year,Coconut,2847.0,48746.3,17.121988057604497,EastIndia
236655,West Bengal,24 PARAGANAS NORTH,2003,Whole Year,Coconut,2886.0,60314.5,20.898995148995148,EastIndia
236679,West Bengal,24 PARAGANAS NORTH,2004,Whole Year,Coconut,2886.0,60314.5,20.898995148995148,EastIndia
236706,West Bengal,24 PARAGANAS NORTH,2005,Whole Year,Coconut,3258.0,58878.0,18.07182320441989,EastIndia
236732,West Bengal,24 PARAGANAS NORTH,2006,Whole Year,Coconut,3338.0,75095000.0,22497.00419412822,EastIndia
236763,West Bengal,24 PARAGANAS NORTH,2007,Whole Year,Coconut,3629.0,47018000.0,12956.186277211353,EastIndia
236790,West Bengal,24 PARAGANAS NORTH,2008,Whole Year,Coconut,3639.0,47018.0,12.920582577631217,EastIndia
236952,West Bengal,24 PARAGANAS SOUTH,1997,Whole Year,Coconut,3485.0,41820.0,12.0,EastIndia
236982,West Bengal,24 PARAGANAS SOUTH,1998,Whole Year,Coconut,3485.0,41820.0,12.0,EastIndia
237012,West Bengal,24 PARAGANAS SOUTH,1999,Whole Year,Coconut,3485.0,41820.0,12.0,EastIndia
237034,West Bengal,24 PARAGANAS SOUTH,2000,Whole Year,Coconut,3235.0,33967.5,10.5,EastIndia
237059,West Bengal,24 PARAGANAS SOUTH,2001,Whole Year,Coconut,3825.0,51637.5,13.5,EastIndia
237084,West Bengal,24 PARAGANAS SOUTH,2002,Whole Year,Coconut,3895.0,55309.0,14.2,EastIndia
237106,West Bengal,24 PARAGANAS SOUTH,2003,Whole Year,Coconut,3319.0,44806.5,13.5,EastIndia
237128,West Bengal,24 PARAGANAS SOUTH,2004,Whole Year,Coconut,3331.0,43303.0,13.0,EastIndia
237156,West Bengal,24 PARAGANAS SOUTH,2005,Whole Year,Coconut,3199.0,42908.0,13.412941544232572,EastIndia
237180,West Bengal,24 PARAGANAS SOUTH,2006,Whole Year,Coconut,3232.0,41466600.0,12830.012376237624,EastIndia
237210,West Bengal,24 PARAGANAS SOUTH,2007,Whole Year,Coconut,3910.0,53100000.0,13580.562659846548,EastIndia
237236,West Bengal,24 PARAGANAS SOUTH,2008,Whole Year,Coconut,3925.0,53300.0,13.579617834394904,EastIndia
237387,West Bengal,BANKURA,1997,Whole Year,Coconut,135.0,769.0,5.696296296296296,EastIndia
237429,West Bengal,BANKURA,1998,Whole Year,Coconut,142.0,806.0,5.676056338028169,EastIndia
237472,West Bengal,BANKURA,1999,Whole Year,Coconut,155.0,1602.9,10.341290322580646,EastIndia
237506,West Bengal,BANKURA,2000,Whole Year,Coconut,164.0,1771.7,10.803048780487805,EastIndia
237544,West Bengal,BANKURA,2001,Whole Year,Coconut,193.0,2284.3,11.835751295336788,EastIndia
237587,West Bengal,BANKURA,2002,Whole Year,Coconut,201.0,2152.7,10.709950248756218,EastIndia
237626,West Bengal,BANKURA,2003,Whole Year,Coconut,229.0,3352.8,14.6410480349345,EastIndia
237662,West Bengal,BANKURA,2004,Whole Year,Coconut,241.0,3728.5,15.470954356846473,EastIndia
237699,West Bengal,BANKURA,2005,Whole Year,Coconut,255.0,2772.0,10.870588235294118,EastIndia
237735,West Bengal,BANKURA,2006,Whole Year,Coconut,271.0,3052000.0,11261.992619926199,EastIndia
237779,West Bengal,BANKURA,2007,Whole Year,Coconut,271.0,3059600.0,11290.036900369003,EastIndia
237817,West Bengal,BANKURA,2008,Whole Year,Coconut,271.0,3059.0,11.287822878228782,EastIndia
238015,West Bengal,BARDHAMAN,1997,Whole Year,Coconut,1935.0,26993.0,13.949870801033592,EastIndia
238055,West Bengal,BARDHAMAN,1998,Whole Year,Coconut,1940.0,27645.0,14.25,EastIndia
238095,West Bengal,BARDHAMAN,1999,Whole Year,Coconut,1945.0,28202.5,14.5,EastIndia
238128,West Bengal,BARDHAMAN,2000,Whole Year,Coconut,1952.0,28460.2,14.580020491803278,EastIndia
238163,West Bengal,BARDHAMAN,2001,Whole Year,Coconut,1960.0,28616.0,14.6,EastIndia
238202,West Bengal,BARDHAMAN,2002,Whole Year,Coconut,2125.0,36125.0,17.0,EastIndia
238236,West Bengal,BARDHAMAN,2003,Whole Year,Coconut,1657.0,31814.4,19.2,EastIndia
238264,West Bengal,BARDHAMAN,2004,Whole Year,Coconut,1270.0,20510.5,16.15,EastIndia
238297,West Bengal,BARDHAMAN,2005,Whole Year,Coconut,1270.0,19018.0,14.974803149606299,EastIndia
238330,West Bengal,BARDHAMAN,2006,Whole Year,Coconut,1173.0,14842000.0,12653.02642796249,EastIndia
238370,West Bengal,BARDHAMAN,2007,Whole Year,Coconut,2678.0,30922000.0,11546.676624346528,EastIndia
238405,West Bengal,BARDHAMAN,2008,Whole Year,Coconut,2683.0,30922.0,11.52515840477078,EastIndia
238617,West Bengal,BIRBHUM,1997,Whole Year,Coconut,296.0,1480.0,5.0,EastIndia
238656,West Bengal,BIRBHUM,1998,Whole Year,Coconut,302.0,1510.0,5.0,EastIndia
238695,West Bengal,BIRBHUM,1999,Whole Year,Coconut,365.0,1825.0,5.0,EastIndia
238724,West Bengal,BIRBHUM,2000,Whole Year,Coconut,444.0,3108.0,7.0,EastIndia
238758,West Bengal,BIRBHUM,2001,Whole Year,Coconut,452.0,3164.0,7.0,EastIndia
238793,West Bengal,BIRBHUM,2002,Whole Year,Coconut,467.0,3736.0,8.0,EastIndia
238822,West Bengal,BIRBHUM,2003,Whole Year,Coconut,499.0,4491.0,9.0,EastIndia
238850,West Bengal,BIRBHUM,2004,Whole Year,Coconut,494.0,4199.0,8.5,EastIndia
238881,West Bengal,BIRBHUM,2005,Whole Year,Coconut,499.0,2495.0,5.0,EastIndia
238912,West Bengal,BIRBHUM,2006,Whole Year,Coconut,509.0,19749200.0,38800.0,EastIndia
238952,West Bengal,BIRBHUM,2007,Whole Year,Coconut,350.0,2928000.0,8365.714285714286,EastIndia
238988,West Bengal,BIRBHUM,2008,Whole Year,Coconut,382.0,3195.0,8.363874345549739,EastIndia
239182,West Bengal,COOCHBEHAR,1997,Whole Year,Coconut,600.0,7200.0,12.0,EastIndia
239218,West Bengal,COOCHBEHAR,1998,Whole Year,Coconut,600.0,7200.0,12.0,EastIndia
239251,West Bengal,COOCHBEHAR,1999,Whole Year,Coconut,475.0,5700.0,12.0,EastIndia
239282,West Bengal,COOCHBEHAR,2000,Whole Year,Coconut,525.0,1050.0,2.0,EastIndia
239311,West Bengal,COOCHBEHAR,2001,Whole Year,Coconut,550.0,1100.0,2.0,EastIndia
239346,West Bengal,COOCHBEHAR,2002,Whole Year,Coconut,560.0,1120.0,2.0,EastIndia
239378,West Bengal,COOCHBEHAR,2003,Whole Year,Coconut,575.0,1150.0,2.0,EastIndia
239407,West Bengal,COOCHBEHAR,2004,Whole Year,Coconut,645.0,8256.0,12.8,EastIndia
239439,West Bengal,COOCHBEHAR,2005,Whole Year,Coconut,645.0,8256.0,12.8,EastIndia
239469,West Bengal,COOCHBEHAR,2006,Whole Year,Coconut,750.0,9750000.0,13000.0,EastIndia
239508,West Bengal,COOCHBEHAR,2007,Whole Year,Coconut,1250.0,10750000.0,8600.0,EastIndia
239545,West Bengal,COOCHBEHAR,2008,Whole Year,Coconut,1255.0,17060.0,13.593625498007968,EastIndia
239754,West Bengal,DARJEELING,1997,Whole Year,Coconut,120.0,574.0,4.783333333333333,EastIndia
239784,West Bengal,DARJEELING,1998,Whole Year,Coconut,128.0,612.2,4.7828125,EastIndia
239815,West Bengal,DARJEELING,1999,Whole Year,Coconut,133.0,2334.0,17.548872180451127,EastIndia
239840,West Bengal,DARJEELING,2000,Whole Year,Coconut,133.0,2334.0,17.548872180451127,EastIndia
239870,West Bengal,DARJEELING,2001,Whole Year,Coconut,158.0,2743.7,17.36518987341772,EastIndia
239906,West Bengal,DARJEELING,2002,Whole Year,Coconut,158.0,2614.9,16.55,EastIndia
239937,West Bengal,DARJEELING,2003,Whole Year,Coconut,149.0,2468.9,16.56979865771812,EastIndia
239967,West Bengal,DARJEELING,2004,Whole Year,Coconut,165.0,2910.3,17.63818181818182,EastIndia
240000,West Bengal,DARJEELING,2005,Whole Year,Coconut,165.0,2910.0,17.636363636363637,EastIndia
240033,West Bengal,DARJEELING,2006,Whole Year,Coconut,168.0,2970700.0,17682.738095238095,EastIndia
240072,West Bengal,DARJEELING,2007,Whole Year,Coconut,155.0,2480000.0,16000.0,EastIndia
240111,West Bengal,DARJEELING,2008,Whole Year,Coconut,155.0,2480.0,16.0,EastIndia
240328,West Bengal,DINAJPUR DAKSHIN,1997,Whole Year,Coconut,147.0,2680.0,18.231292517006803,EastIndia
240362,West Bengal,DINAJPUR DAKSHIN,1998,Whole Year,Coconut,152.0,2633.9,17.32828947368421,EastIndia
240394,West Bengal,DINAJPUR DAKSHIN,1999,Whole Year,Coconut,156.0,2784.0,17.846153846153847,EastIndia
240421,West Bengal,DINAJPUR DAKSHIN,2000,Whole Year,Coconut,160.0,2847.0,17.79375,EastIndia
240446,West Bengal,DINAJPUR DAKSHIN,2001,Whole Year,Coconut,163.0,2855.6,17.519018404907975,EastIndia
240474,West Bengal,DINAJPUR DAKSHIN,2002,Whole Year,Coconut,165.0,2748.6,16.658181818181816,EastIndia
240497,West Bengal,DINAJPUR DAKSHIN,2003,Whole Year,Coconut,166.0,2765.7,16.660843373493975,EastIndia
240520,West Bengal,DINAJPUR DAKSHIN,2004,Whole Year,Coconut,168.0,2721.8,16.201190476190476,EastIndia
240542,West Bengal,DINAJPUR DAKSHIN,2005,Whole Year,Coconut,186.0,3005.0,16.155913978494624,EastIndia
240564,West Bengal,DINAJPUR DAKSHIN,2006,Whole Year,Coconut,192.0,240000.0,1250.0,EastIndia
240590,West Bengal,DINAJPUR DAKSHIN,2007,Whole Year,Coconut,197.0,2413800.0,12252.79187817259,EastIndia
240611,West Bengal,DINAJPUR DAKSHIN,2008,Whole Year,Coconut,197.0,2313.0,11.741116751269036,EastIndia
240727,West Bengal,DINAJPUR UTTAR,1997,Whole Year,Coconut,282.0,5915.0,20.97517730496454,EastIndia
240764,West Bengal,DINAJPUR UTTAR,1998,Whole Year,Coconut,283.0,3926.9,13.875971731448763,EastIndia
240801,West Bengal,DINAJPUR UTTAR,1999,Whole Year,Coconut,318.0,5065.1,15.92798742138365,EastIndia
240832,West Bengal,DINAJPUR UTTAR,2000,Whole Year,Coconut,323.0,5116.3,15.839938080495356,EastIndia
240865,West Bengal,DINAJPUR UTTAR,2001,Whole Year,Coconut,330.0,3762.0,11.4,EastIndia
240903,West Bengal,DINAJPUR UTTAR,2002,Whole Year,Coconut,195.0,1747.2,8.96,EastIndia
240938,West Bengal,DINAJPUR UTTAR,2003,Whole Year,Coconut,199.0,1687.5,8.479899497487438,EastIndia
240969,West Bengal,DINAJPUR UTTAR,2004,Whole Year,Coconut,202.0,1378.6,6.824752475247524,EastIndia
241002,West Bengal,DINAJPUR UTTAR,2005,Whole Year,Coconut,208.0,1150.0,5.528846153846154,EastIndia
241034,West Bengal,DINAJPUR UTTAR,2006,Whole Year,Coconut,208.0,1102400.0,5300.0,EastIndia
241073,West Bengal,DINAJPUR UTTAR,2007,Whole Year,Coconut,236.0,2317500.0,9819.915254237289,EastIndia
241113,West Bengal,DINAJPUR UTTAR,2008,Whole Year,Coconut,218.0,2135.0,9.793577981651376,EastIndia
241319,West Bengal,HOOGHLY,1997,Whole Year,Coconut,1000.0,20000.0,20.0,EastIndia
241345,West Bengal,HOOGHLY,1998,Whole Year,Coconut,1010.0,21018.1,20.81,EastIndia
241376,West Bengal,HOOGHLY,1999,Whole Year,Coconut,1150.0,23000.0,20.0,EastIndia
241399,West Bengal,HOOGHLY,2000,Whole Year,Coconut,1200.0,24972.0,20.81,EastIndia
241426,West Bengal,HOOGHLY,2001,Whole Year,Coconut,1200.0,24972.0,20.81,EastIndia
241451,West Bengal,HOOGHLY,2002,Whole Year,Coconut,1210.0,25198.3,20.82504132231405,EastIndia
241474,West Bengal,HOOGHLY,2003,Whole Year,Coconut,1150.0,21677.5,18.85,EastIndia
241496,West Bengal,HOOGHLY,2004,Whole Year,Coconut,1100.0,16241.5,14.765,EastIndia
241520,West Bengal,HOOGHLY,2005,Whole Year,Coconut,1175.0,17519.0,14.909787234042554,EastIndia
241546,West Bengal,HOOGHLY,2006,Whole Year,Coconut,1189.0,17264300.0,14520.016820857863,EastIndia
241574,West Bengal,HOOGHLY,2007,Whole Year,Coconut,995.0,11940000.0,12000.0,EastIndia
241601,West Bengal,HOOGHLY,2008,Whole Year,Coconut,997.0,11940.0,11.97592778335005,EastIndia
241741,West Bengal,HOWRAH,1997,Whole Year,Coconut,2957.0,49523.0,16.74771728102807,EastIndia
241764,West Bengal,HOWRAH,1998,Whole Year,Coconut,2960.0,52096.0,17.6,EastIndia
241791,West Bengal,HOWRAH,1999,Whole Year,Coconut,2531.0,44773.4,17.690003951007508,EastIndia
241811,West Bengal,HOWRAH,2000,Whole Year,Coconut,2558.0,45276.6,17.7,EastIndia
241835,West Bengal,HOWRAH,2001,Whole Year,Coconut,2593.0,27615.5,10.65001928268415,EastIndia
241859,West Bengal,HOWRAH,2002,Whole Year,Coconut,2626.0,32236.8,12.276009139375475,EastIndia
241880,West Bengal,HOWRAH,2003,Whole Year,Coconut,2811.0,31486.0,11.20099608680185,EastIndia
241901,West Bengal,HOWRAH,2004,Whole Year,Coconut,2854.0,31816.4,11.148002803083392,EastIndia
241923,West Bengal,HOWRAH,2005,Whole Year,Coconut,2865.0,28552.0,9.965794066317626,EastIndia
241947,West Bengal,HOWRAH,2006,Whole Year,Coconut,2877.0,28951300.0,10063.01703163017,EastIndia
241972,West Bengal,HOWRAH,2007,Whole Year,Coconut,2895.0,30687000.0,10600.0,EastIndia
241995,West Bengal,HOWRAH,2008,Whole Year,Coconut,2900.0,30687.0,10.581724137931035,EastIndia
242119,West Bengal,JALPAIGURI,1997,Whole Year,Coconut,1130.0,15255.0,13.5,EastIndia
242155,West Bengal,JALPAIGURI,1998,Whole Year,Coconut,1135.0,15663.0,13.8,EastIndia
242190,West Bengal,JALPAIGURI,1999,Whole Year,Coconut,1140.0,14820.0,13.0,EastIndia
242219,West Bengal,JALPAIGURI,2000,Whole Year,Coconut,1145.0,13762.9,12.02,EastIndia
242250,West Bengal,JALPAIGURI,2001,Whole Year,Coconut,1148.0,13854.1,12.068031358885017,EastIndia
242288,West Bengal,JALPAIGURI,2002,Whole Year,Coconut,790.0,10483.3,13.27,EastIndia
242324,West Bengal,JALPAIGURI,2003,Whole Year,Coconut,790.0,10475.4,13.26,EastIndia
242357,West Bengal,JALPAIGURI,2004,Whole Year,Coconut,785.0,10943.7,13.941019108280257,EastIndia
242391,West Bengal,JALPAIGURI,2005,Whole Year,Coconut,785.0,10943.0,13.940127388535032,EastIndia
242427,West Bengal,JALPAIGURI,2006,Whole Year,Coconut,792.0,11167200.0,14100.0,EastIndia
242470,West Bengal,JALPAIGURI,2007,Whole Year,Coconut,798.0,11538800.0,14459.649122807017,EastIndia
242510,West Bengal,JALPAIGURI,2008,Whole Year,Coconut,798.0,11538.0,14.458646616541353,EastIndia
242751,West Bengal,MALDAH,1997,Whole Year,Coconut,215.0,1204.0,5.6,EastIndia
242785,West Bengal,MALDAH,1998,Whole Year,Coconut,216.0,1188.0,5.5,EastIndia
242817,West Bengal,MALDAH,1999,Whole Year,Coconut,220.0,1232.0,5.6,EastIndia
242847,West Bengal,MALDAH,2000,Whole Year,Coconut,225.0,1305.0,5.8,EastIndia
242878,West Bengal,MALDAH,2001,Whole Year,Coconut,226.0,1299.5,5.75,EastIndia
242912,West Bengal,MALDAH,2002,Whole Year,Coconut,227.0,1313.2,5.785022026431719,EastIndia
242942,West Bengal,MALDAH,2003,Whole Year,Coconut,230.0,1331.7,5.79,EastIndia
242972,West Bengal,MALDAH,2004,Whole Year,Coconut,235.0,1363.0,5.8,EastIndia
243004,West Bengal,MALDAH,2005,Whole Year,Coconut,240.0,1404.0,5.85,EastIndia
243035,West Bengal,MALDAH,2006,Whole Year,Coconut,250.0,1450000.0,5800.0,EastIndia
243073,West Bengal,MALDAH,2007,Whole Year,Coconut,482.0,6660000.0,13817.427385892117,EastIndia
243108,West Bengal,MALDAH,2008,Whole Year,Coconut,506.0,6993.0,13.820158102766799,EastIndia
243306,West Bengal,MEDINIPUR EAST,1997,Whole Year,Coconut,3065.0,32485.0,10.598694942903752,EastIndia
243329,West Bengal,MEDINIPUR EAST,1998,Whole Year,Coconut,3211.0,33259.5,10.357988165680473,EastIndia
243356,West Bengal,MEDINIPUR EAST,1999,Whole Year,Coconut,3336.0,35395.0,10.610011990407674,EastIndia
243374,West Bengal,MEDINIPUR EAST,2000,Whole Year,Coconut,3519.0,37290.8,10.596987780619495,EastIndia
243392,West Bengal,MEDINIPUR EAST,2001,Whole Year,Coconut,3670.0,38887.3,10.59599455040872,EastIndia
243415,West Bengal,MEDINIPUR EAST,2002,Whole Year,Coconut,3410.0,36507.5,10.706011730205278,EastIndia
243432,West Bengal,MEDINIPUR EAST,2003,Whole Year,Coconut,3500.0,37646.0,10.756,EastIndia
243449,West Bengal,MEDINIPUR EAST,2004,Whole Year,Coconut,3528.0,38194.1,10.825992063492063,EastIndia
243470,West Bengal,MEDINIPUR EAST,2005,Whole Year,Coconut,3580.0,38907.0,10.867877094972068,EastIndia
243491,West Bengal,MEDINIPUR EAST,2006,Whole Year,Coconut,3662.0,40824000.0,11148.00655379574,EastIndia
243517,West Bengal,MEDINIPUR EAST,2007,Whole Year,Coconut,3692.0,46905000.0,12704.496208017335,EastIndia
243539,West Bengal,MEDINIPUR EAST,2008,Whole Year,Coconut,3707.0,41838.0,11.286215268411114,EastIndia
243663,West Bengal,MEDINIPUR WEST,1997,Whole Year,Coconut,1040.0,19864.0,19.1,EastIndia
243702,West Bengal,MEDINIPUR WEST,1998,Whole Year,Coconut,1045.0,16929.0,16.2,EastIndia
243745,West Bengal,MEDINIPUR WEST,1999,Whole Year,Coconut,1046.0,18305.0,17.5,EastIndia
243779,West Bengal,MEDINIPUR WEST,2000,Whole Year,Coconut,1070.0,18190.0,17.0,EastIndia
243814,West Bengal,MEDINIPUR WEST,2001,Whole Year,Coconut,1100.0,19140.0,17.4,EastIndia
243852,West Bengal,MEDINIPUR WEST,2002,Whole Year,Coconut,1014.0,15836.7,15.618047337278107,EastIndia
243886,West Bengal,MEDINIPUR WEST,2003,Whole Year,Coconut,1146.0,18454.0,16.102966841186735,EastIndia
243918,West Bengal,MEDINIPUR WEST,2004,Whole Year,Coconut,1150.0,18433.4,16.02904347826087,EastIndia
243954,West Bengal,MEDINIPUR WEST,2005,Whole Year,Coconut,1170.0,19486.0,16.654700854700856,EastIndia
243989,West Bengal,MEDINIPUR WEST,2006,Whole Year,Coconut,1180.0,18035100.0,15283.983050847457,EastIndia
244029,West Bengal,MEDINIPUR WEST,2007,Whole Year,Coconut,1450.0,20036400.0,13818.206896551725,EastIndia
244069,West Bengal,MEDINIPUR WEST,2008,Whole Year,Coconut,1455.0,20130.0,13.835051546391753,EastIndia
244298,West Bengal,MURSHIDABAD,1997,Whole Year,Coconut,4129.0,28386.0,6.874788084281908,EastIndia
244335,West Bengal,MURSHIDABAD,1998,Whole Year,Coconut,4230.0,24369.0,5.760992907801419,EastIndia
244374,West Bengal,MURSHIDABAD,1999,Whole Year,Coconut,3963.0,35758.1,9.022987635629573,EastIndia
244405,West Bengal,MURSHIDABAD,2000,Whole Year,Coconut,4008.0,35587.0,8.878992015968064,EastIndia
244438,West Bengal,MURSHIDABAD,2001,Whole Year,Coconut,4110.0,30631.8,7.452992700729927,EastIndia
244472,West Bengal,MURSHIDABAD,2002,Whole Year,Coconut,4239.0,35594.9,8.397004010379806,EastIndia
244505,West Bengal,MURSHIDABAD,2003,Whole Year,Coconut,4225.0,30381.9,7.190982248520711,EastIndia
244535,West Bengal,MURSHIDABAD,2004,Whole Year,Coconut,4314.0,33217.8,7.700000000000001,EastIndia
244567,West Bengal,MURSHIDABAD,2005,Whole Year,Coconut,4327.0,52772.0,12.195978738155766,EastIndia
244598,West Bengal,MURSHIDABAD,2006,Whole Year,Coconut,4202.0,59361700.0,14127.010947168015,EastIndia
244637,West Bengal,MURSHIDABAD,2007,Whole Year,Coconut,4610.0,59350000.0,12874.18655097614,EastIndia
244675,West Bengal,MURSHIDABAD,2008,Whole Year,Coconut,4620.0,59500.0,12.878787878787879,EastIndia
244885,West Bengal,NADIA,1997,Whole Year,Coconut,745.0,11547.0,15.499328859060403,EastIndia
244916,West Bengal,NADIA,1998,Whole Year,Coconut,767.0,11505.0,15.0,EastIndia
244951,West Bengal,NADIA,1999,Whole Year,Coconut,768.0,11520.0,15.0,EastIndia
244983,West Bengal,NADIA,2000,Whole Year,Coconut,772.0,11611.7,15.041062176165804,EastIndia
245017,West Bengal,NADIA,2001,Whole Year,Coconut,798.0,12005.1,15.043984962406016,EastIndia
245055,West Bengal,NADIA,2002,Whole Year,Coconut,829.0,12600.8,15.2,EastIndia
245089,West Bengal,NADIA,2003,Whole Year,Coconut,857.0,12998.0,15.16686114352392,EastIndia
245121,West Bengal,NADIA,2004,Whole Year,Coconut,860.0,13046.2,15.170000000000002,EastIndia
245153,West Bengal,NADIA,2005,Whole Year,Coconut,983.0,12234.0,12.44557477110885,EastIndia
245184,West Bengal,NADIA,2006,Whole Year,Coconut,1002.0,13378700.0,13351.996007984031,EastIndia
245223,West Bengal,NADIA,2007,Whole Year,Coconut,988.0,12527800.0,12679.959514170041,EastIndia
245258,West Bengal,NADIA,2008,Whole Year,Coconut,991.0,12527.0,12.640766902119072,EastIndia
245469,West Bengal,PURULIA,1997,Whole Year,Coconut,17.0,340.0,20.0,EastIndia
245508,West Bengal,PURULIA,1998,Whole Year,Coconut,20.0,310.0,15.5,EastIndia
245547,West Bengal,PURULIA,1999,Whole Year,Coconut,20.0,290.0,14.5,EastIndia
245576,West Bengal,PURULIA,2000,Whole Year,Coconut,27.0,364.5,13.5,EastIndia
245612,West Bengal,PURULIA,2001,Whole Year,Coconut,25.0,300.0,12.0,EastIndia
245651,West Bengal,PURULIA,2002,Whole Year,Coconut,18.0,123.3,6.85,EastIndia
245687,West Bengal,PURULIA,2003,Whole Year,Coconut,55.0,186.6,3.3927272727272726,EastIndia
245719,West Bengal,PURULIA,2004,Whole Year,Coconut,66.0,296.1,4.486363636363636,EastIndia
245756,West Bengal,PURULIA,2005,Whole Year,Coconut,74.0,311.0,4.202702702702703,EastIndia
